state	year	county	precinct	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USP_rv	g2012_USP_dv	g2012_USP_tv
"KY"	2012	"Calloway"	"D105"	1	167	546	713					513	200	726
"KY"	2012	"Calloway"	"D106"	1	74	216	290					214	73	291
"KY"	2012	"Calloway"	"D107"	1	229	302	531					277	259	554
"KY"	2012	"Calloway"	"D108"	1	156	170	326					158	171	342
"KY"	2012	"Campbell"	"A701"	4	156	368	533					377	163	550
"KY"	2012	"Campbell"	"A702"	4	210	485	715					512	206	739
"KY"	2012	"Campbell"	"A703"	4	266	546	828					559	283	854
"KY"	2012	"Campbell"	"A704"	4	268	525	804					544	275	826
"KY"	2012	"Campbell"	"A706"	4	409	783	1229					819	437	1274
"KY"	2012	"Campbell"	"A801"	4	181	523	724					533	190	738
"KY"	2012	"Campbell"	"A802"	4	148	324	487					320	168	499
"KY"	2012	"Campbell"	"A803"	4	166	406	587					423	181	611
"KY"	2012	"Campbell"	"A804"	4	200	557	776					574	216	804
"KY"	2012	"Campbell"	"A805"	4	206	527	756					534	235	780
"KY"	2012	"Campbell"	"A806"	4	292	711	1024					731	300	1053
"KY"	2012	"Campbell"	"A807"	4	192	408	617					439	184	634
"KY"	2012	"Campbell"	"A901"	4	117	353	489					373	125	507
"KY"	2012	"Campbell"	"A902"	4	138	384	538					404	145	558
"KY"	2012	"Campbell"	"A903"	4	238	758	1016					767	268	1052
"KY"	2012	"Campbell"	"A904"	4	263	806	1094					844	271	1133
"KY"	2012	"Campbell"	"A905"	4	273	723	1021					728	304	1045
"KY"	2012	"Campbell"	"A909"	4	246	554	816					577	254	846
"KY"	2012	"Campbell"	"A913"	4	249	382	652					385	277	680
"KY"	2012	"Campbell"	"AB"	4	797	1456	2301					1522	824	2383
"KY"	2012	"Campbell"	"B101"	4	225	194	444					183	265	467
"KY"	2012	"Campbell"	"B102"	4	261	283	564					278	298	587
"KY"	2012	"Campbell"	"B103"	4	238	269	529					263	269	544
"KY"	2012	"Campbell"	"B201"	4	283	302	608					303	311	635
"KY"	2012	"Campbell"	"B202"	4	210	303	528					298	233	541
"KY"	2012	"Campbell"	"B203"	4	252	300	570					307	270	589
"KY"	2012	"Campbell"	"B204"	4	296	269	586					282	308	611
"KY"	2012	"Campbell"	"B401"	4	154	505	673					510	169	693
"KY"	2012	"Campbell"	"B402"	4	245	516	772					521	260	795
"KY"	2012	"Campbell"	"B403"	4	229	425	671					410	257	681
"KY"	2012	"Campbell"	"B405"	4	163	333	511					348	169	525
"KY"	2012	"Campbell"	"B406"	4	140	212	360					214	142	366
"KY"	2012	"Campbell"	"B408"	4	175	296	490					305	196	510
"KY"	2012	"Campbell"	"B409"	4	162	289	460					292	170	472
"KY"	2012	"Campbell"	"B410"	4	136	304	454					299	151	463
"KY"	2012	"Campbell"	"B411"	4	128	214	350					211	143	363
"KY"	2012	"Campbell"	"B412"	4	133	337	476					355	135	496
"KY"	2012	"Campbell"	"B414"	4	185	308	511					308	213	530
"KY"	2012	"Campbell"	"B415"	4	183	297	495					288	202	511
"KY"	2012	"Campbell"	"B416"	4	166	250	430					252	186	445
"KY"	2012	"Campbell"	"B705"	4	141	308	458					321	140	475
"KY"	2012	"Campbell"	"B906"	4	172	343	527					350	174	539
"KY"	2012	"Campbell"	"B907"	4	124	313	448					325	129	460
"KY"	2012	"Campbell"	"B910"	4	148	186	348					183	174	367
"KY"	2012	"Campbell"	"B912"	4	187	195	393					187	201	397
"KY"	2012	"Campbell"	"C301"	4	300	184	503					163	330	509
"KY"	2012	"Campbell"	"C302"	4	245	217	481					211	272	496
"KY"	2012	"Campbell"	"C303"	4	254	52	316					56	257	319
"KY"	2012	"Campbell"	"C304"	4	210	156	381					161	227	397
"KY"	2012	"Campbell"	"C305"	4	181	83	277					87	194	291
"KY"	2012	"Campbell"	"C306"	4	179	115	304					107	196	311
"KY"	2012	"Campbell"	"C307"	4	148	111	268					114	153	273
"KY"	2012	"Campbell"	"C308"	4	268	253	539					257	285	553
"KY"	2012	"Campbell"	"C309"	4	217	260	495					279	227	523
"KY"	2012	"Campbell"	"C310"	4	187	203	404					207	201	419
"KY"	2012	"Campbell"	"C311"	4	212	202	430					202	234	453
"KY"	2012	"Campbell"	"C418"	4	261	406	691					411	281	707
"KY"	2012	"Campbell"	"C419"	4	194	366	578					371	208	594
"KY"	2012	"Campbell"	"C501"	4	151	249	417					235	178	429
"KY"	2012	"Campbell"	"C502"	4	200	317	535					326	215	550
"KY"	2012	"Campbell"	"C503"	4	59	153	219					153	69	225
"KY"	2012	"Campbell"	"C504"	4	159	168	347					177	169	361
"KY"	2012	"Campbell"	"C601"	4	147	171	335					174	161	346
"KY"	2012	"Campbell"	"C602"	4	147	236	401					234	159	409
"KY"	2012	"Campbell"	"C603"	4	167	203	380					214	164	388
"KY"	2012	"Campbell"	"C604"	4	47	48	102					45	51	104
"KY"	2012	"Campbell"	"C605"	4	359	481	868					498	378	888
"KY"	2012	"Carlisle"	"A101"	1	132	248	380					241	136	382
"KY"	2012	"Carlisle"	"A102"	1	105	268	373					250	124	379
"KY"	2012	"Carlisle"	"AB"	1	47	129	176					146	45	191
"KY"	2012	"Carlisle"	"B101"	1	139	459	598					460	146	615
"KY"	2012	"Carlisle"	"B102"	1	54	221	275					219	56	279
"KY"	2012	"Carlisle"	"C101"	1	92	250	342					243	101	347
"KY"	2012	"Carlisle"	"C102"	1	122	296	418					276	142	426
"KY"	2012	"Carroll"	"A101"	4	118	166	291					194	115	312
"KY"	2012	"Carroll"	"A102"	4	230	221	458					273	203	483
"KY"	2012	"Carroll"	"A103"	4	173	127	304					145	168	319
"KY"	2012	"Carroll"	"AB"	4	82	78	163					101	82	185
"KY"	2012	"Carroll"	"B101"	4	156	80	238					100	164	266
"KY"	2012	"Carroll"	"B102"	4	167	163	342					189	172	370
"KY"	2012	"Carroll"	"B103"	4	145	125	274					156	135	293
"KY"	2012	"Carroll"	"B104"	4	68	83	158					92	69	167
"KY"	2012	"Carroll"	"C101"	4	34	59	96					64	34	99
"KY"	2012	"Carroll"	"C102"	4	76	60	143					86	65	156
"KY"	2012	"Carroll"	"C103"	4	139	175	321					205	137	346
"KY"	2012	"Carroll"	"C104"	4	302	331	650					394	285	684
"KY"	2012	"Carter"	"A101"	5	118	218	336					245	114	369
"KY"	2012	"Carter"	"A102"	5	163	273	436					304	153	470
"KY"	2012	"Carter"	"A103"	5	86	102	188					114	82	198
"KY"	2012	"Carter"	"A104"	5	83	111	194					125	71	203
"KY"	2012	"Carter"	"A105"	5	158	337	495					358	166	530
"KY"	2012	"Carter"	"AB"	5	205	315	520					324	222	554
"KY"	2012	"Carter"	"B101"	5	208	229	437					244	216	464
"KY"	2012	"Carter"	"B102"	5	98	162	260					179	88	274
"KY"	2012	"Carter"	"B103"	5	136	219	355					261	118	385
"KY"	2012	"Carter"	"B104"	5	131	212	343					222	128	357
"KY"	2012	"Carter"	"B105"	5	119	111	230					124	111	241
"KY"	2012	"Carter"	"B106"	5	183	223	406					252	162	430
"KY"	2012	"Carter"	"C101"	5	204	249	453					267	177	460
"KY"	2012	"Carter"	"C102"	5	60	59	119					57	56	121
"KY"	2012	"Carter"	"C103"	5	197	255	452					276	191	475
"KY"	2012	"Carter"	"C104"	5	115	68	183					71	118	195
"KY"	2012	"Carter"	"C105"	5	161	190	351					197	143	355
"KY"	2012	"Carter"	"D101"	5	97	132	229					147	99	256
"KY"	2012	"Carter"	"D102"	5	115	110	225					122	108	235
"KY"	2012	"Carter"	"D103"	5	112	114	226					133	108	249
"KY"	2012	"Carter"	"D104"	5	148	161	309					173	148	326
"KY"	2012	"Carter"	"D105"	5	127	107	234					125	110	251
"KY"	2012	"Carter"	"E101"	5	53	91	144					94	56	157
"KY"	2012	"Carter"	"E102"	5	60	88	148					94	56	157
"KY"	2012	"Carter"	"E103"	5	118	191	309					202	116	329
"KY"	2012	"Carter"	"E104"	5	156	252	408					281	138	434
"KY"	2012	"Carter"	"E105"	5	146	265	411					288	128	431
"KY"	2012	"Christian"	"A101"	1	129	62	191					48	149	199
"KY"	2012	"Christian"	"A102"	1	272	40	312					5	326	333
"KY"	2012	"Christian"	"A103"	1	209	52	261					18	258	276
"KY"	2012	"Christian"	"A104"	1	304	52	356					7	356	366
"KY"	2012	"Christian"	"A105"	1	77	130	207					112	97	211
"KY"	2012	"Christian"	"A106"	1	156	96	252					72	181	257
"KY"	2012	"Christian"	"AB"	1	313	860	1173					800	401	1211
"KY"	2012	"Christian"	"B101"	1	376	406	782					340	445	790
"KY"	2012	"Christian"	"B102"	1	460	373	833					321	525	852
"KY"	2012	"Christian"	"B103"	1	115	459	574					437	133	578
"KY"	2012	"Christian"	"B104"	1	62	241	303					216	85	308
"KY"	2012	"Christian"	"C101"	1	130	251	381					213	165	388
"KY"	2012	"Christian"	"C102"	1	152	58	210					39	176	216
"KY"	2012	"Christian"	"C103"	1	147	334	481					295	183	483
"KY"	2012	"Christian"	"C104"	1	89	381	470					366	106	475
"KY"	2012	"Christian"	"C105"	1	173	981	1154					932	227	1171
"KY"	2012	"Christian"	"C106"	1	159	445	604					404	203	610
"KY"	2012	"Christian"	"D101"	1	118	453	571					423	150	577
"KY"	2012	"Christian"	"D102"	1	96	465	561					428	133	563
"KY"	2012	"Christian"	"D103"	1	115	504	619					479	146	629
"KY"	2012	"Christian"	"D104"	1	49	341	390					327	60	391
"KY"	2012	"Christian"	"D105"	1	41	187	228					181	49	232
"KY"	2012	"Christian"	"D106"	1	47	227	274					225	47	277
"KY"	2012	"Christian"	"D107"	1	169	516	685					474	222	701
"KY"	2012	"Christian"	"E101"	1	96	64	160					45	113	163
"KY"	2012	"Christian"	"E102"	1	94	126	220					100	123	224
"KY"	2012	"Christian"	"E103"	1	159	357	516					305	216	525
"KY"	2012	"Christian"	"E104"	1	185	484	669					438	233	675
"KY"	2012	"Christian"	"E105"	1	118	319	437					286	153	443
"KY"	2012	"Christian"	"E106"	1	125	346	471					294	179	478
"KY"	2012	"Christian"	"F101"	1	32	180	212					179	30	211
"KY"	2012	"Christian"	"F102"	1	174	418	592					366	230	603
"KY"	2012	"Christian"	"F103"	1	29	151	180					142	40	185
"KY"	2012	"Christian"	"F104"	1	288	300	588					273	317	602
"KY"	2012	"Christian"	"G101"	1	84	399	483					357	124	486
"KY"	2012	"Christian"	"G102"	1	170	129	299					95	204	304
"KY"	2012	"Christian"	"G103"	1	64	184	248					162	93	256
"KY"	2012	"Christian"	"G104"	1	161	551	712					502	205	720
"KY"	2012	"Christian"	"G105"	1	307	358	665					353	311	677
"KY"	2012	"Christian"	"G106"	1	104	417	521					403	131	535
"KY"	2012	"Christian"	"H101"	1	103	337	440					323	116	449
"KY"	2012	"Christian"	"H102"	1	181	720	901					690	212	910
"KY"	2012	"Christian"	"H103"	1	156	78	234					54	186	241
"KY"	2012	"Christian"	"H104"	1	61	378	439					371	69	444
"KY"	2012	"Christian"	"H105"	1	115	611	726					575	144	728
"KY"	2012	"Clark"	"A101"	6	302	637	960					698	254	966
"KY"	2012	"Clark"	"A102"	6	359	425	811					471	328	816
"KY"	2012	"Clark"	"A103"	6	470	707	1208					803	397	1217
"KY"	2012	"Clark"	"A104"	6	273	487	769					546	208	765
"KY"	2012	"Clark"	"A105"	6	171	344	541					366	162	543
"KY"	2012	"Clark"	"A106"	6	330	257	604					294	308	608
"KY"	2012	"Clark"	"AB"	6	266	492	776					535	233	782
"KY"	2012	"Clark"	"B101"	6	217	367	591					403	171	587
"KY"	2012	"Clark"	"B102"	6	200	426	634					461	162	628
"KY"	2012	"Clark"	"B103"	6	281	478	774					528	234	769
"KY"	2012	"Clark"	"B104"	6	173	311	495					352	138	495
"KY"	2012	"Clark"	"B105"	6	253	372	633					409	218	637
"KY"	2012	"Clark"	"B106"	6	160	227	398					263	130	400
"KY"	2012	"Clark"	"B107"	6	249	291	554					319	225	553
"KY"	2012	"Clark"	"B108"	6	185	361	561					417	139	564
"KY"	2012	"Clark"	"B109"	6	145	223	371					245	129	376
"KY"	2012	"Clark"	"B110"	6	141	184	326					198	127	327
"KY"	2012	"Clark"	"C101"	6	193	43	238					49	198	248
"KY"	2012	"Clark"	"C102"	6	206	428	646					469	166	647
"KY"	2012	"Clark"	"C103"	6	104	136	250					139	97	250
"KY"	2012	"Clark"	"C104"	6	242	308	561					357	202	564
"KY"	2012	"Clark"	"C105"	6	162	157	334					181	140	335
"KY"	2012	"Clark"	"C106"	6	263	475	760					537	206	761
"KY"	2012	"Clark"	"C107"	6	76	69	145					90	55	148
"KY"	2012	"Clark"	"C108"	6	216	28	250					33	213	252
"KY"	2012	"Clark"	"C109"	6	207	237	459					264	189	462
"KY"	2012	"Clark"	"C110"	6	232	461	708					504	199	710
"KY"	2012	"Clay"	"A101"	5	79	252	331					267	107	378
"KY"	2012	"Clay"	"A106"	5	88	502	590					536	81	623
"KY"	2012	"Clay"	"A107"	5	43	141	184					140	48	191
"KY"	2012	"Clay"	"ABSENTEE MACHINE"	5	39	205	244					209	42	253
"KY"	2012	"Clay"	"ABSENTEE PAPER"	5	27	147	174					139	36	176
"KY"	2012	"Clay"	"B101"	5	44	404	448					428	62	500
"KY"	2012	"Clay"	"B103"	5	47	190	237					189	60	251
"KY"	2012	"Clay"	"B104"	5	96	403	499					456	60	521
"KY"	2012	"Clay"	"C101"	5	31	140	171					146	27	180
"KY"	2012	"Clay"	"C102"	5	43	348	391					356	64	425
"KY"	2012	"Clay"	"C103"	5	40	195	235					221	26	252
"KY"	2012	"Clay"	"D102"	5	24	148	172					156	32	191
"KY"	2012	"Clay"	"D103"	5	39	220	259					237	38	278
"KY"	2012	"Clay"	"D104"	5	32	257	289					270	32	304
"KY"	2012	"Clay"	"E101"	5	33	198	231					194	50	247
"KY"	2012	"Clay"	"E102"	5	53	212	265					215	48	270
"KY"	2012	"Clay"	"E103"	5	56	331	387					339	51	393
"KY"	2012	"Clay"	"E104"	5	56	264	320					265	76	346
"KY"	2012	"Clay"	"F101"	5	46	373	419					389	50	446
"KY"	2012	"Clay"	"F102"	5	59	332	391					370	32	406
"KY"	2012	"Clay"	"F103"	5	61	308	369					334	40	378
"KY"	2012	"Clay"	"F104"	5	47	310	357					320	49	374
"KY"	2012	"Clinton"	"A101"	1	39	236	275					238	64	305
"KY"	2012	"Clinton"	"A104"	1	37	209	246					203	64	274
"KY"	2012	"Clinton"	"ABSENTEE MACHINE"	1	25	219	244					215	33	255
"KY"	2012	"Clinton"	"ABSENTEE PAPER"	1	27	131	158					129	33	163
"KY"	2012	"Clinton"	"B101"	1	61	238	299					249	72	325
"KY"	2012	"Clinton"	"B102"	1	22	217	239					229	27	264
"KY"	2012	"Clinton"	"C101"	1	53	260	313					288	59	353
"KY"	2012	"Clinton"	"C102"	1	28	180	208					186	33	221
"KY"	2012	"Clinton"	"C103"	1	42	248	290					253	63	318
"KY"	2012	"Clinton"	"D101"	1	33	222	255					233	41	279
"KY"	2012	"Clinton"	"D102"	1	32	277	309					322	30	360
"KY"	2012	"Clinton"	"E101"	1	43	245	288					253	59	317
"KY"	2012	"Clinton"	"E102"	1	50	244	294					262	59	323
"KY"	2012	"Clinton"	"F101"	1	55	208	263					231	50	285
"KY"	2012	"Clinton"	"F102"	1	46	263	309					278	65	351
"KY"	2012	"Crittenden"	"A101"	1	71	241	312					252	65	319
"KY"	2012	"Crittenden"	"A102"	1	76	186	262					182	80	268
"KY"	2012	"Crittenden"	"AB"	1	60	201	261					193	70	267
"KY"	2012	"Crittenden"	"B101"	1	100	302	402					303	97	409
"KY"	2012	"Crittenden"	"B102"	1	66	193	259					196	64	266
"KY"	2012	"Crittenden"	"C101"	1	76	228	304					219	86	311
"KY"	2012	"Crittenden"	"C102"	1	30	64	94					65	35	101
"KY"	2012	"Crittenden"	"D101"	1	76	313	389					312	80	395
"KY"	2012	"Crittenden"	"D102"	1	40	93	133					95	37	136
"KY"	2012	"Crittenden"	"E101"	1	81	237	318					228	93	325
"KY"	2012	"Crittenden"	"E102"	1	75	314	389					305	85	391
"KY"	2012	"Crittenden"	"F101"	1	102	349	451					337	116	459
"KY"	2012	"Crittenden"	"F102"	1	49	157	206					152	52	207
"KY"	2012	"Cumberland"	"A101"	1	64	294	358					292	107	405
"KY"	2012	"Cumberland"	"A102"	1	58	308	366					316	60	382
"KY"	2012	"Cumberland"	"AB"	1	49	171	220					177	52	232
"KY"	2012	"Cumberland"	"B101"	1	44	154	198					141	68	212
"KY"	2012	"Cumberland"	"B102"	1	30	136	166					144	28	176
"KY"	2012	"Cumberland"	"B103"	1	17	236	253					232	26	259
"KY"	2012	"Cumberland"	"C101"	1	36	215	251					212	48	264
"KY"	2012	"Cumberland"	"C102"	1	97	164	261					192	93	288
"KY"	2012	"Cumberland"	"D101"	1	53	293	346					298	55	358
"KY"	2012	"Cumberland"	"D102"	1	42	219	261					212	62	277
"KY"	2012	"Daviess"	"A101"	2	132	142	288					141	152	303
"KY"	2012	"Daviess"	"A102"	2	159	135	306					137	173	316
"KY"	2012	"Daviess"	"A103"	2	209	177	407					181	234	424
"KY"	2012	"Daviess"	"A104"	2	223	258	504					266	249	525
"KY"	2012	"Daviess"	"A105"	2	208	388	613					384	239	635
"KY"	2012	"Daviess"	"A106"	2	184	175	374					154	225	390
"KY"	2012	"Daviess"	"A107"	2	123	79	218					82	139	224
"KY"	2012	"Daviess"	"A108"	2	84	175	275					188	103	296
"KY"	2012	"Daviess"	"A109"	2	199	199	424					177	239	435
"KY"	2012	"Daviess"	"A110"	2	186	201	397					212	195	417
"KY"	2012	"Daviess"	"A111"	2	142	310	469					304	180	492
"KY"	2012	"Daviess"	"A112"	2	232	66	309					63	266	333
"KY"	2012	"Daviess"	"A113"	2	133	103	245					110	143	257
"KY"	2012	"Daviess"	"A114"	2	277	145	441					149	315	469
"KY"	2012	"Daviess"	"A115"	2	169	555	737					545	221	770
"KY"	2012	"Daviess"	"A116"	2	234	276	531					291	255	552
"KY"	2012	"Daviess"	"A118"	2	143	106	260					113	154	270
"KY"	2012	"Daviess"	"A119"	2	198	150	368					152	214	379
"KY"	2012	"Daviess"	"A120"	2	173	220	421					227	197	441
"KY"	2012	"Daviess"	"A121"	2	140	187	346					195	166	367
"KY"	2012	"Daviess"	"A122"	2	106	83	204					89	110	210
"KY"	2012	"Daviess"	"A123"	2	134	175	322					194	150	348
"KY"	2012	"Daviess"	"A124"	2	181	321	524					306	238	551
"KY"	2012	"Daviess"	"A125"	2	91	266	368					248	129	385
"KY"	2012	"Daviess"	"A126"	2	161	229	408					242	173	423
"KY"	2012	"Daviess"	"A127"	2	123	297	442					288	161	459
"KY"	2012	"Daviess"	"A128"	2	146	222	376					235	160	400
"KY"	2012	"Daviess"	"A129"	2	134	204	347					203	161	367
"KY"	2012	"Daviess"	"A130"	2	165	213	399					208	201	416
"KY"	2012	"Daviess"	"A131"	2	128	211	353					219	163	386
"KY"	2012	"Daviess"	"A132"	2	179	275	472					275	197	491
"KY"	2012	"Daviess"	"A133"	2	105	251	368					247	136	388
"KY"	2012	"Daviess"	"A134"	2	141	328	480					333	166	506
"KY"	2012	"Daviess"	"A135"	2	131	118	265					123	141	272
"KY"	2012	"Daviess"	"A136"	2	167	185	366					190	182	380
"KY"	2012	"Daviess"	"A137"	2	138	201	353					205	156	365
"KY"	2012	"Daviess"	"A138"	2	136	207	357					206	157	370
"KY"	2012	"Daviess"	"A139"	2	168	448	637					470	205	687
"KY"	2012	"Daviess"	"A140"	2	136	241	392					225	176	408
"KY"	2012	"Daviess"	"A141"	2	122	338	471					330	156	494
"KY"	2012	"Daviess"	"A142"	2	305	160	479					157	338	502
"KY"	2012	"Daviess"	"A143"	2	180	217	428					204	203	430
"KY"	2012	"Daviess"	"A144"	2	141	214	373					227	158	392
"KY"	2012	"Daviess"	"A145"	2	82	164	256					162	94	263
"KY"	2012	"Daviess"	"A146"	2	164	352	528					374	168	549
"KY"	2012	"Daviess"	"A147"	2	220	224	457					231	227	470
"KY"	2012	"Daviess"	"A148"	2	113	310	440					311	138	458
"KY"	2012	"Daviess"	"AB"	2	762	1483	2324					1474	887	2399
"KY"	2012	"Daviess"	"B101"	2	229	361	611					352	259	623
"KY"	2012	"Daviess"	"B102"	2	293	632	955					623	346	983
"KY"	2012	"Daviess"	"B103"	2	96	207	307					202	116	319
"KY"	2012	"Daviess"	"B104"	2	205	330	546					341	223	571
"KY"	2012	"Daviess"	"B105"	2	32	87	123					94	35	131
"KY"	2012	"Daviess"	"C101"	2	201	484	705					505	226	737
"KY"	2012	"Daviess"	"C102"	2	164	302	484					316	174	500
"KY"	2012	"Daviess"	"D102"	2	151	268	434					260	182	449
"KY"	2012	"Daviess"	"D103"	2	99	155	260					161	99	268
"KY"	2012	"Daviess"	"E101"	2	189	338	547					360	192	564
"KY"	2012	"Daviess"	"E102"	2	199	404	622					420	212	644
"KY"	2012	"Daviess"	"E103"	2	99	281	389					287	107	396
"KY"	2012	"Daviess"	"E104"	2	103	218	336					226	109	344
"KY"	2012	"Daviess"	"F101"	2	250	353	624					384	237	646
"KY"	2012	"Daviess"	"F102"	2	220	443	685					455	227	697
"KY"	2012	"Daviess"	"F103"	2	191	418	632					422	219	652
"KY"	2012	"Daviess"	"F104"	2	168	276	456					310	155	481
"KY"	2012	"Daviess"	"G101"	2	122	264	406					317	102	429
"KY"	2012	"Daviess"	"G102"	2	173	212	399					219	181	407
"KY"	2012	"Daviess"	"G103"	2	155	236	406					234	168	418
"KY"	2012	"Daviess"	"G104"	2	187	353	568					400	168	583
"KY"	2012	"Daviess"	"G105"	2	118	155	286					146	133	290
"KY"	2012	"Daviess"	"H101"	2	135	379	530					390	155	548
"KY"	2012	"Daviess"	"H102"	2	188	492	697					516	199	724
"KY"	2012	"Daviess"	"H103"	2	198	469	688					495	201	705
"KY"	2012	"Daviess"	"H104"	2	127	341	478					347	134	484
"KY"	2012	"Daviess"	"H105"	2	176	312	507					316	196	518
"KY"	2012	"Daviess"	"H106"	2	121	196	333					203	133	347
"KY"	2012	"Daviess"	"H107"	2	167	373	551					380	176	566
"KY"	2012	"Daviess"	"H108"	2	251	831	1103					819	313	1146
"KY"	2012	"Daviess"	"H109"	2	101	342	454					334	122	462
"KY"	2012	"Daviess"	"H110"	2	72	200	279					208	83	297
"KY"	2012	"Daviess"	"H111"	2	278	347	657					352	305	670
"KY"	2012	"Daviess"	"H112"	2	162	442	628					465	175	648
"KY"	2012	"Daviess"	"H113"	2	114	231	359					227	132	364
"KY"	2012	"Daviess"	"H114"	2	103	235	353					246	114	365
"KY"	2012	"Daviess"	"H115"	2	281	691	1003					713	310	1039
"KY"	2012	"Edmondson"	"A101"	2	86	214	306					207	101	313
"KY"	2012	"Edmondson"	"A102"	2	141	475	629					457	184	646
"KY"	2012	"Edmondson"	"AB"	2	76	217	296					210	92	304
"KY"	2012	"Edmondson"	"B101"	2	65	279	350					273	96	371
"KY"	2012	"Edmondson"	"B102"	2	42	159	202					147	58	209
"KY"	2012	"Edmondson"	"C101"	2	61	245	311					218	93	315
"KY"	2012	"Edmondson"	"C102"	2	120	298	431					292	137	438
"KY"	2012	"Edmondson"	"D101"	2	156	502	666					490	184	684
"KY"	2012	"Edmondson"	"E101"	2	120	340	469					347	135	487
"KY"	2012	"Edmondson"	"E102"	2	57	133	190					130	67	197
"KY"	2012	"Edmondson"	"F101"	2	182	491	683					461	227	700
"KY"	2012	"Elliott"	"A101"	5	133	87	220					110	127	246
"KY"	2012	"Elliott"	"ABSENTEE MACHINE"	5	64	56	120					74	52	129
"KY"	2012	"Elliott"	"ABSENTEE PAPER"	5	53	35	88					42	51	95
"KY"	2012	"Elliott"	"B101"	5	145	113	258					148	136	290
"KY"	2012	"Elliott"	"C101"	5	143	130	273					161	139	315
"KY"	2012	"Elliott"	"D101"	5	243	152	395					186	221	426
"KY"	2012	"Elliott"	"E101"	5	169	118	287					135	161	305
"KY"	2012	"Elliott"	"F101"	5	154	112	266					137	137	280
"KY"	2012	"Elliott"	"G101"	5	161	121	282					133	162	313
"KY"	2012	"Estill"	"A101"	6	71	99	175					114	55	172
"KY"	2012	"Estill"	"A102"	6	80	121	203					135	59	198
"KY"	2012	"Estill"	"A103"	6	67	113	185					126	55	186
"KY"	2012	"Estill"	"A104"	6	85	134	220					161	58	224
"KY"	2012	"Estill"	"A105"	6	94	126	225					154	73	231
"KY"	2012	"Estill"	"A106"	6	143	267	416					293	116	418
"KY"	2012	"Estill"	"AB"	6	107	225	339					252	84	339
"KY"	2012	"Estill"	"B102"	6	135	291	434					326	102	433
"KY"	2012	"Estill"	"B103"	6	65	170	240					180	52	235
"KY"	2012	"Estill"	"B104"	6	71	162	239					173	64	241
"KY"	2012	"Estill"	"B105"	6	217	336	564					366	183	561
"KY"	2012	"Estill"	"B106"	6	52	158	211					168	46	216
"KY"	2012	"Estill"	"C103"	6	153	373	531					419	118	544
"KY"	2012	"Estill"	"C104"	6	101	267	377					296	74	373
"KY"	2012	"Estill"	"C105"	6	78	225	309					241	60	303
"KY"	2012	"Estill"	"C106"	6	200	301	509					345	157	510
"KY"	2012	"Fayette"	"A101"	6	144	155	311					173	142	323
"KY"	2012	"Fayette"	"A102"	6	236	182	431					181	237	431
"KY"	2012	"Fayette"	"A103"	6	193	234	441					252	182	442
"KY"	2012	"Fayette"	"A104"	6	226	243	480					262	209	481
"KY"	2012	"Fayette"	"A106"	6	139	76	227					80	141	229
"KY"	2012	"Fayette"	"A108"	6	90	88	182					100	83	186
"KY"	2012	"Fayette"	"A109"	6	501	13	525					12	529	541
"KY"	2012	"Fayette"	"A111"	6	276	114	399					139	256	405
"KY"	2012	"Fayette"	"A113"	6	209	180	411					198	205	418
"KY"	2012	"Fayette"	"A114"	6	176	109	294					106	173	293
"KY"	2012	"Fayette"	"A115"	6	493	25	524					28	513	547
"KY"	2012	"Fayette"	"A116"	6	174	169	361					174	170	359
"KY"	2012	"Fayette"	"A117"	6	351	86	446					92	337	442
"KY"	2012	"Fayette"	"A118"	6	238	161	410					176	237	423
"KY"	2012	"Fayette"	"A120"	6	322	21	345					22	328	353
"KY"	2012	"Fayette"	"A121"	6	179	111	299					122	173	305
"KY"	2012	"Fayette"	"A123"	6	233	183	431					205	212	433
"KY"	2012	"Fayette"	"A126"	6	328	58	394					60	339	404
"KY"	2012	"Fayette"	"A128"	6	287	202	500					223	272	506
"KY"	2012	"Fayette"	"A130"	6	308	7	317					5	314	321
"KY"	2012	"Fayette"	"A131"	6	212	128	353					142	205	352
"KY"	2012	"Fayette"	"A132"	6	242	195	456					188	252	456
"KY"	2012	"Fayette"	"A133"	6	303	64	377					69	322	402
